# file...... outputFiles/triplex_meter:measured_power.csv
# date...... Mon Apr  4 09:07:19 2016
# user...... mlunacek
# host...... (null)
# group..... class=triplex_meter
# property.. measured_power
# limit..... 0
# interval.. 60
# timestamp,triplex_meter_0,triplex_meter_1,triplex_meter_2,triplex_meter_3,triplex_meter_4,triplex_meter_5,triplex_meter_6,triplex_meter_7,triplex_meter_8,triplex_meter_9,triplex_meter_10,triplex_meter_11,triplex_meter_12,triplex_meter_13,triplex_meter_14,triplex_meter_15,triplex_meter_16,triplex_meter_17,triplex_meter_18,triplex_meter_19,triplex_meter_20,triplex_meter_21,triplex_meter_22,triplex_meter_23,triplex_meter_24,triplex_meter_25,triplex_meter_26,triplex_meter_27,triplex_meter_28,triplex_meter_29,triplex_meter_30,triplex_meter_31,triplex_meter_32,triplex_meter_33,triplex_meter_34,triplex_meter_35,triplex_meter_36,triplex_meter_37,triplex_meter_38,triplex_meter_39,triplex_meter_40,triplex_meter_41,triplex_meter_42,triplex_meter_43,triplex_meter_44,triplex_meter_45,triplex_meter_46,triplex_meter_47,triplex_meter_48,triplex_meter_49,triplex_meter_50,triplex_meter_51,triplex_meter_52,triplex_meter_53,triplex_meter_54,triplex_meter_55,triplex_meter_56,triplex_meter_57,triplex_meter_58,triplex_meter_59,triplex_meter_60,triplex_meter_61,triplex_meter_62,triplex_meter_63,triplex_meter_64,triplex_meter_65,triplex_meter_66,triplex_meter_67,triplex_meter_68,triplex_meter_69,triplex_meter_70,triplex_meter_71,triplex_meter_72,triplex_meter_73,triplex_meter_74,triplex_meter_75,triplex_meter_76,triplex_meter_77,triplex_meter_78,triplex_meter_79,triplex_meter_80,triplex_meter_81,triplex_meter_82,triplex_meter_83,triplex_meter_84,triplex_meter_85,triplex_meter_86,triplex_meter_87,triplex_meter_88,triplex_meter_89,triplex_meter_90,triplex_meter_91,triplex_meter_92,triplex_meter_93,triplex_meter_94,triplex_meter_95,triplex_meter_96,triplex_meter_97,triplex_meter_98,triplex_meter_99,triplex_meter_100
2013-07-01 06:27:00 UTC,+234.886+14.0699d,+229.227+14.0699d,+229.227+14.0699d,+229.227+14.0699d,+2510.3+17.4295d,+229.227+14.0699d,+2510.3+17.4295d,+229.227+14.0699d,+246.37+14.0699d,+246.37+14.0699d,+246.37+14.0699d,+246.37+14.0699d,+246.37+14.0699d,+246.37+14.0699d,+240.143+14.0699d,+240.143+14.0699d,+240.143+14.0699d,+236.855+14.0699d,+236.855+14.0699d,+236.855+14.0699d,+236.855+14.0699d,+236.855+14.0699d,+236.855+14.0699d,+236.855+14.0699d,+245.586+14.0699d,+2616.55+17.9027d,+245.586+14.0699d,+245.586+14.0699d,+245.586+14.0699d,+2616.55+17.9027d,+245.586+14.0699d,+243.466+14.0699d,+243.466+14.0699d,+2602.55+17.8424d,+243.466+14.0699d,+243.466+14.0699d,+243.466+14.0699d,+243.466+14.0699d,+243.787+14.0699d,+243.787+14.0699d,+243.787+14.0699d,+243.787+14.0699d,+2604.67+17.8515d,+243.787+14.0699d,+243.787+14.0699d,+1921.05+14.1256d,+1921.05+14.1256d,+106.391+14.0699d,+106.391+14.0699d,+106.391+14.0699d,+1921.05+14.1256d,+1921.05+14.1256d,+106.308+14.0699d,+106.308+14.0699d,+1920.88+14.1248d,+1920.88+14.1248d,+1920.88+14.1248d,+1920.88+14.1248d,+106.308+14.0699d,+106.781+14.0699d,+106.781+14.0699d,+106.781+14.0699d,+106.781+14.0699d,+1921.89+14.1296d,+1921.89+14.1296d,+1921.89+14.1296d,+2537.07+17.5521d,+233.408+14.0699d,+233.408+14.0699d,+233.408+14.0699d,+233.408+14.0699d,+2537.07+17.5521d,+233.408+14.0699d,+228.586+14.0699d,+228.586+14.0699d,+228.586+14.0699d,+228.586+14.0699d,+2506.22+17.4106d,+228.586+14.0699d,+2506.22+17.4106d,+246.562+14.0699d,+2623.01+17.9303d,+2623.01+17.9303d,+246.562+14.0699d,+246.562+14.0699d,+246.562+14.0699d,+246.562+14.0699d,+229.227+14.0699d,+229.227+14.0699d,+229.227+14.0699d,+2510.3+17.4295d,+229.227+14.0699d,+2510.3+17.4295d,+229.227+14.0699d,+228.057+14.0699d,+228.057+14.0699d,+228.057+14.0699d,+228.057+14.0699d,+228.057+14.0699d,+2502.86+17.395d,+228.057+14.0699d
2013-07-01 06:28:00 UTC,+234.913+14.0699d,+229.183+14.0699d,+229.183+14.0699d,+229.183+14.0699d,+2510.02+17.4282d,+229.183+14.0699d,+2510.02+17.4282d,+229.183+14.0699d,+246.362+14.0699d,+246.362+14.0699d,+246.362+14.0699d,+246.362+14.0699d,+246.362+14.0699d,+246.362+14.0699d,+240.16+14.0699d,+240.16+14.0699d,+240.16+14.0699d,+236.826+14.0699d,+236.826+14.0699d,+236.826+14.0699d,+236.826+14.0699d,+236.826+14.0699d,+236.826+14.0699d,+236.826+14.0699d,+245.581+14.0699d,+245.581+14.0699d,+245.581+14.0699d,+2616.52+17.9025d,+245.581+14.0699d,+2616.52+17.9025d,+245.581+14.0699d,+243.462+14.0699d,+243.462+14.0699d,+2602.53+17.8423d,+243.462+14.0699d,+243.462+14.0699d,+243.462+14.0699d,+243.462+14.0699d,+243.783+14.0699d,+243.783+14.0699d,+243.783+14.0699d,+243.783+14.0699d,+2604.64+17.8514d,+243.783+14.0699d,+243.783+14.0699d,+1921.06+14.1256d,+1921.06+14.1256d,+106.392+14.0699d,+106.392+14.0699d,+106.392+14.0699d,+1921.06+14.1256d,+1921.06+14.1256d,+106.307+14.0699d,+106.307+14.0699d,+1920.87+14.1248d,+1920.87+14.1248d,+1920.87+14.1248d,+1920.87+14.1248d,+106.307+14.0699d,+106.781+14.0699d,+106.781+14.0699d,+106.781+14.0699d,+106.781+14.0699d,+1921.89+14.1296d,+1921.89+14.1296d,+1921.89+14.1296d,+2537.24+17.5529d,+233.436+14.0699d,+233.436+14.0699d,+233.436+14.0699d,+233.436+14.0699d,+2537.24+17.5529d,+233.436+14.0699d,+228.542+14.0699d,+228.542+14.0699d,+228.542+14.0699d,+228.542+14.0699d,+2505.94+17.4093d,+228.542+14.0699d,+2505.94+17.4093d,+246.554+14.0699d,+2622.96+17.9301d,+2622.96+17.9301d,+246.554+14.0699d,+246.554+14.0699d,+246.554+14.0699d,+246.554+14.0699d,+229.165+14.0699d,+229.165+14.0699d,+229.165+14.0699d,+2509.91+17.4277d,+2509.91+17.4277d,+2509.91+17.4277d,+229.165+14.0699d,+228.013+14.0699d,+228.013+14.0699d,+228.013+14.0699d,+228.013+14.0699d,+228.013+14.0699d,+2502.58+17.3937d,+228.013+14.0699d
2013-07-01 06:29:00 UTC,+234.853+14.0699d,+229.209+14.0699d,+229.209+14.0699d,+229.209+14.0699d,+229.209+14.0699d,+229.209+14.0699d,+2510.19+17.429d,+229.209+14.0699d,+246.402+14.0699d,+246.402+14.0699d,+246.402+14.0699d,+246.402+14.0699d,+246.402+14.0699d,+246.402+14.0699d,+2580.5+17.7461d,+240.106+14.0699d,+240.106+14.0699d,+236.805+14.0699d,+236.805+14.0699d,+236.805+14.0699d,+2559.01+17.6509d,+236.805+14.0699d,+236.805+14.0699d,+236.805+14.0699d,+245.606+14.0699d,+245.606+14.0699d,+245.606+14.0699d,+2616.68+17.9032d,+245.606+14.0699d,+2616.68+17.9032d,+245.606+14.0699d,+243.479+14.0699d,+243.479+14.0699d,+2602.64+17.8428d,+243.479+14.0699d,+243.479+14.0699d,+243.479+14.0699d,+243.479+14.0699d,+243.801+14.0699d,+243.801+14.0699d,+243.801+14.0699d,+243.801+14.0699d,+2604.76+17.8519d,+243.801+14.0699d,+243.801+14.0699d,+106.463+14.0699d,+1921.21+14.1263d,+106.463+14.0699d,+106.463+14.0699d,+106.463+14.0699d,+1921.21+14.1263d,+1921.21+14.1263d,+106.306+14.0699d,+106.306+14.0699d,+1920.87+14.1248d,+1920.87+14.1248d,+1920.87+14.1248d,+1920.87+14.1248d,+106.306+14.0699d,+106.782+14.0699d,+106.782+14.0699d,+106.782+14.0699d,+106.782+14.0699d,+1921.89+14.1296d,+1921.89+14.1296d,+1921.89+14.1296d,+2536.7+17.5505d,+2536.7+17.5505d,+233.351+14.0699d,+233.351+14.0699d,+233.351+14.0699d,+2536.7+17.5505d,+233.351+14.0699d,+228.552+14.0699d,+228.552+14.0699d,+228.552+14.0699d,+228.552+14.0699d,+2506.01+17.4096d,+228.552+14.0699d,+2506.01+17.4096d,+246.594+14.0699d,+2623.23+17.9312d,+2623.23+17.9312d,+246.594+14.0699d,+246.594+14.0699d,+246.594+14.0699d,+246.594+14.0699d,+229.174+14.0699d,+229.174+14.0699d,+229.174+14.0699d,+2509.96+17.428d,+2509.96+17.428d,+2509.96+17.428d,+229.174+14.0699d,+228.021+14.0699d,+228.021+14.0699d,+228.021+14.0699d,+228.021+14.0699d,+228.021+14.0699d,+2502.63+17.394d,+228.021+14.0699d
2013-07-01 06:30:00 UTC,+234.866+14.0699d,+229.187+14.0699d,+229.187+14.0699d,+229.187+14.0699d,+229.187+14.0699d,+229.187+14.0699d,+2510.04+17.4283d,+229.187+14.0699d,+246.441+14.0699d,+246.441+14.0699d,+246.441+14.0699d,+246.441+14.0699d,+246.441+14.0699d,+246.441+14.0699d,+2580.55+17.7463d,+240.114+14.0699d,+240.114+14.0699d,+236.79+14.0699d,+236.79+14.0699d,+236.79+14.0699d,+2558.92+17.6505d,+236.79+14.0699d,+236.79+14.0699d,+236.79+14.0699d,+245.631+14.0699d,+245.631+14.0699d,+245.631+14.0699d,+2616.85+17.9039d,+245.631+14.0699d,+2616.85+17.9039d,+245.631+14.0699d,+243.499+14.0699d,+243.499+14.0699d,+2602.77+17.8433d,+243.499+14.0699d,+243.499+14.0699d,+243.499+14.0699d,+243.499+14.0699d,+243.821+14.0699d,+243.821+14.0699d,+243.821+14.0699d,+243.821+14.0699d,+2604.89+17.8525d,+243.821+14.0699d,+243.821+14.0699d,+106.464+14.0699d,+1921.21+14.1264d,+106.464+14.0699d,+106.464+14.0699d,+106.464+14.0699d,+1921.21+14.1264d,+1921.21+14.1264d,+106.306+14.0699d,+106.306+14.0699d,+1920.87+14.1248d,+1920.87+14.1248d,+1920.87+14.1248d,+1920.87+14.1248d,+106.306+14.0699d,+106.783+14.0699d,+106.783+14.0699d,+106.783+14.0699d,+106.783+14.0699d,+1921.89+14.1296d,+1921.89+14.1296d,+1921.89+14.1296d,+2536.77+17.5508d,+2536.77+17.5508d,+233.363+14.0699d,+233.363+14.0699d,+233.363+14.0699d,+2536.77+17.5508d,+233.363+14.0699d,+228.529+14.0699d,+228.529+14.0699d,+228.529+14.0699d,+228.529+14.0699d,+2505.86+17.4089d,+228.529+14.0699d,+2505.86+17.4089d,+246.658+14.0699d,+2623.65+17.933d,+246.658+14.0699d,+246.658+14.0699d,+246.658+14.0699d,+246.658+14.0699d,+246.658+14.0699d,+229.151+14.0699d,+229.151+14.0699d,+229.151+14.0699d,+2509.82+17.4273d,+2509.82+17.4273d,+2509.82+17.4273d,+229.151+14.0699d,+227.998+14.0699d,+227.998+14.0699d,+227.998+14.0699d,+227.998+14.0699d,+227.998+14.0699d,+2502.49+17.3933d,+227.998+14.0699d
2013-07-01 06:31:00 UTC,+234.853+14.0699d,+229.209+14.0699d,+229.209+14.0699d,+229.209+14.0699d,+229.209+14.0699d,+229.209+14.0699d,+2510.19+17.429d,+229.209+14.0699d,+246.385+14.0699d,+246.385+14.0699d,+246.385+14.0699d,+2621.83+17.9253d,+246.385+14.0699d,+246.385+14.0699d,+2580.5+17.7461d,+240.106+14.0699d,+240.106+14.0699d,+236.805+14.0699d,+236.805+14.0699d,+236.805+14.0699d,+2559.01+17.6509d,+236.805+14.0699d,+236.805+14.0699d,+236.805+14.0699d,+245.606+14.0699d,+245.606+14.0699d,+245.606+14.0699d,+2616.68+17.9032d,+245.606+14.0699d,+2616.68+17.9032d,+245.606+14.0699d,+243.479+14.0699d,+243.479+14.0699d,+2602.64+17.8428d,+243.479+14.0699d,+243.479+14.0699d,+243.479+14.0699d,+243.479+14.0699d,+243.801+14.0699d,+243.801+14.0699d,+243.801+14.0699d,+243.801+14.0699d,+2604.76+17.8519d,+243.801+14.0699d,+243.801+14.0699d,+106.463+14.0699d,+1921.21+14.1263d,+106.463+14.0699d,+106.463+14.0699d,+106.463+14.0699d,+1921.21+14.1263d,+1921.21+14.1263d,+106.306+14.0699d,+106.306+14.0699d,+1920.87+14.1248d,+1920.87+14.1248d,+1920.87+14.1248d,+1920.87+14.1248d,+106.306+14.0699d,+106.782+14.0699d,+106.782+14.0699d,+106.782+14.0699d,+106.782+14.0699d,+1921.89+14.1296d,+1921.89+14.1296d,+1921.89+14.1296d,+2536.69+17.5504d,+2536.69+17.5504d,+233.35+14.0699d,+233.35+14.0699d,+233.35+14.0699d,+2536.69+17.5504d,+233.35+14.0699d,+228.552+14.0699d,+228.552+14.0699d,+228.552+14.0699d,+228.552+14.0699d,+2506+17.4096d,+228.552+14.0699d,+2506+17.4096d,+246.619+14.0699d,+2623.39+17.9319d,+246.619+14.0699d,+246.619+14.0699d,+246.619+14.0699d,+246.619+14.0699d,+246.619+14.0699d,+2509.96+17.428d,+229.174+14.0699d,+229.174+14.0699d,+2509.96+17.428d,+2509.96+17.428d,+229.174+14.0699d,+229.174+14.0699d,+228.021+14.0699d,+228.021+14.0699d,+228.021+14.0699d,+228.021+14.0699d,+228.021+14.0699d,+2502.63+17.394d,+228.021+14.0699d
2013-07-01 06:32:00 UTC,+234.893+14.0699d,+229.178+14.0699d,+229.178+14.0699d,+229.178+14.0699d,+229.178+14.0699d,+229.178+14.0699d,+2508.31+17.4303d,+229.178+14.0699d,+246.346+14.0699d,+246.346+14.0699d,+246.346+14.0699d,+2619.85+17.9267d,+246.346+14.0699d,+246.346+14.0699d,+2578.99+17.7494d,+240.137+14.0699d,+240.137+14.0699d,+236.789+14.0699d,+236.789+14.0699d,+236.789+14.0699d,+2557.21+17.6528d,+236.789+14.0699d,+236.789+14.0699d,+236.789+14.0699d,+245.571+14.0699d,+245.571+14.0699d,+245.571+14.0699d,+2614.72+17.9048d,+245.571+14.0699d,+2614.72+17.9048d,+245.571+14.0699d,+243.445+14.0699d,+243.445+14.0699d,+2600.69+17.8443d,+243.445+14.0699d,+243.445+14.0699d,+243.445+14.0699d,+243.445+14.0699d,+243.766+14.0699d,+243.766+14.0699d,+243.766+14.0699d,+243.766+14.0699d,+2602.81+17.8534d,+243.766+14.0699d,+243.766+14.0699d,+106.535+14.0699d,+106.535+14.0699d,+106.535+14.0699d,+106.535+14.0699d,+106.535+14.0699d,+1919.99+14.1271d,+1919.99+14.1271d,+106.306+14.0699d,+106.306+14.0699d,+1919.5+14.1248d,+1919.5+14.1248d,+1919.5+14.1248d,+1919.5+14.1248d,+106.306+14.0699d,+106.709+14.0699d,+106.709+14.0699d,+106.709+14.0699d,+1920.36+14.1289d,+1920.36+14.1289d,+1920.36+14.1289d,+1920.36+14.1289d,+2535.26+17.5539d,+2535.26+17.5539d,+233.39+14.0699d,+233.39+14.0699d,+233.39+14.0699d,+2535.26+17.5539d,+233.39+14.0699d,+228.52+14.0699d,+228.52+14.0699d,+228.52+14.0699d,+228.52+14.0699d,+2504.13+17.4109d,+228.52+14.0699d,+2504.13+17.4109d,+246.58+14.0699d,+2621.4+17.9334d,+246.58+14.0699d,+246.58+14.0699d,+246.58+14.0699d,+246.58+14.0699d,+246.58+14.0699d,+2508.09+17.4293d,+229.142+14.0699d,+229.142+14.0699d,+2508.09+17.4293d,+2508.09+17.4293d,+229.142+14.0699d,+229.142+14.0699d,+2500.56+17.3943d,+227.957+14.0699d,+227.957+14.0699d,+227.957+14.0699d,+227.957+14.0699d,+2500.56+17.3943d,+227.957+14.0699d
2013-07-01 06:33:00 UTC,+234.865+14.0699d,+229.257+14.0699d,+229.257+14.0699d,+229.257+14.0699d,+229.257+14.0699d,+229.257+14.0699d,+2508.82+17.4327d,+229.257+14.0699d,+246.235+14.0699d,+246.235+14.0699d,+246.235+14.0699d,+2619.11+17.9236d,+246.235+14.0699d,+246.235+14.0699d,+2578.95+17.7493d,+240.131+14.0699d,+240.131+14.0699d,+2557.41+17.6537d,+236.82+14.0699d,+236.82+14.0699d,+2557.41+17.6537d,+236.82+14.0699d,+236.82+14.0699d,+236.82+14.0699d,+245.485+14.0699d,+245.485+14.0699d,+245.485+14.0699d,+2614.15+17.9023d,+245.485+14.0699d,+2614.15+17.9023d,+245.485+14.0699d,+243.294+14.0699d,+243.294+14.0699d,+2599.7+17.84d,+2599.7+17.84d,+243.294+14.0699d,+2599.7+17.84d,+243.294+14.0699d,+243.665+14.0699d,+243.665+14.0699d,+243.665+14.0699d,+243.665+14.0699d,+2602.14+17.8506d,+243.665+14.0699d,+243.665+14.0699d,+106.602+14.0699d,+106.602+14.0699d,+106.602+14.0699d,+106.602+14.0699d,+106.602+14.0699d,+106.602+14.0699d,+1920.13+14.1278d,+106.309+14.0699d,+106.309+14.0699d,+1919.51+14.1248d,+1919.51+14.1248d,+1919.51+14.1248d,+1919.51+14.1248d,+106.309+14.0699d,+106.774+14.0699d,+106.774+14.0699d,+106.774+14.0699d,+1920.5+14.1296d,+106.774+14.0699d,+1920.5+14.1296d,+1920.5+14.1296d,+2535.1+17.5532d,+2535.1+17.5532d,+233.365+14.0699d,+233.365+14.0699d,+233.365+14.0699d,+2535.1+17.5532d,+233.365+14.0699d,+228.601+14.0699d,+228.601+14.0699d,+228.601+14.0699d,+228.601+14.0699d,+2504.64+17.4133d,+228.601+14.0699d,+2504.64+17.4133d,+246.421+14.0699d,+2620.35+17.9289d,+246.421+14.0699d,+2620.35+17.9289d,+2620.35+17.9289d,+246.421+14.0699d,+246.421+14.0699d,+2508.7+17.4321d,+229.239+14.0699d,+229.239+14.0699d,+229.239+14.0699d,+2508.7+17.4321d,+229.239+14.0699d,+229.239+14.0699d,+2501.06+17.3966d,+228.037+14.0699d,+228.037+14.0699d,+228.037+14.0699d,+228.037+14.0699d,+2501.06+17.3966d,+228.037+14.0699d
2013-07-01 06:34:00 UTC,+234.973+14.0699d,+229.143+14.0699d,+2508.09+17.4293d,+229.143+14.0699d,+229.143+14.0699d,+229.143+14.0699d,+2508.09+17.4293d,+229.143+14.0699d,+246.164+14.0699d,+246.164+14.0699d,+246.164+14.0699d,+2618.64+17.9216d,+246.164+14.0699d,+246.164+14.0699d,+2579.43+17.7514d,+240.204+14.0699d,+240.204+14.0699d,+2556.85+17.6512d,+236.733+14.0699d,+236.733+14.0699d,+2556.85+17.6512d,+2556.85+17.6512d,+236.733+14.0699d,+236.733+14.0699d,+245.431+14.0699d,+245.431+14.0699d,+245.431+14.0699d,+2613.79+17.9008d,+245.431+14.0699d,+2613.79+17.9008d,+245.431+14.0699d,+243.234+14.0699d,+243.234+14.0699d,+2599.3+17.8383d,+2599.3+17.8383d,+243.234+14.0699d,+2599.3+17.8383d,+243.234+14.0699d,+2601.63+17.8484d,+243.588+14.0699d,+243.588+14.0699d,+243.588+14.0699d,+2601.63+17.8484d,+243.588+14.0699d,+243.588+14.0699d,+106.606+14.0699d,+106.606+14.0699d,+106.606+14.0699d,+106.606+14.0699d,+106.606+14.0699d,+106.606+14.0699d,+1920.14+14.1279d,+106.305+14.0699d,+106.305+14.0699d,+1919.5+14.1248d,+1919.5+14.1248d,+1919.5+14.1248d,+1919.5+14.1248d,+106.305+14.0699d,+106.771+14.0699d,+106.771+14.0699d,+106.771+14.0699d,+1920.5+14.1296d,+106.771+14.0699d,+1920.5+14.1296d,+1920.5+14.1296d,+233.497+14.0699d,+2535.95+17.557d,+233.497+14.0699d,+233.497+14.0699d,+233.497+14.0699d,+2535.95+17.557d,+233.497+14.0699d,+228.477+14.0699d,+228.477+14.0699d,+2503.86+17.4097d,+228.477+14.0699d,+2503.86+17.4097d,+228.477+14.0699d,+2503.86+17.4097d,+246.351+14.0699d,+2619.88+17.9269d,+246.351+14.0699d,+2619.88+17.9269d,+2619.88+17.9269d,+246.351+14.0699d,+246.351+14.0699d,+2508.09+17.4293d,+229.143+14.0699d,+229.143+14.0699d,+229.143+14.0699d,+2508.09+17.4293d,+229.143+14.0699d,+229.143+14.0699d,+2500.45+17.3938d,+227.94+14.0699d,+227.94+14.0699d,+227.94+14.0699d,+227.94+14.0699d,+2500.45+17.3938d,+227.94+14.0699d
2013-07-01 06:35:00 UTC,+235.016+14.0699d,+229.15+14.0699d,+2508.14+17.4295d,+229.15+14.0699d,+229.15+14.0699d,+229.15+14.0699d,+2508.14+17.4295d,+229.15+14.0699d,+246.132+14.0699d,+246.132+14.0699d,+246.132+14.0699d,+2618.43+17.9207d,+246.132+14.0699d,+246.132+14.0699d,+2579.61+17.7522d,+240.233+14.0699d,+240.233+14.0699d,+2556.87+17.6513d,+236.738+14.0699d,+236.738+14.0699d,+2556.87+17.6513d,+2556.87+17.6513d,+236.738+14.0699d,+236.738+14.0699d,+245.412+14.0699d,+245.412+14.0699d,+245.412+14.0699d,+2613.66+17.9003d,+245.412+14.0699d,+2613.66+17.9003d,+245.412+14.0699d,+243.218+14.0699d,+243.218+14.0699d,+2599.2+17.8378d,+2599.2+17.8378d,+243.218+14.0699d,+2599.2+17.8378d,+243.218+14.0699d,+2601.53+17.8479d,+243.572+14.0699d,+243.572+14.0699d,+243.572+14.0699d,+2601.53+17.8479d,+243.572+14.0699d,+243.572+14.0699d,+106.608+14.0699d,+106.608+14.0699d,+106.608+14.0699d,+106.608+14.0699d,+106.608+14.0699d,+106.608+14.0699d,+1920.15+14.1279d,+106.306+14.0699d,+106.306+14.0699d,+1919.5+14.1248d,+1919.5+14.1248d,+1919.5+14.1248d,+1919.5+14.1248d,+106.306+14.0699d,+106.77+14.0699d,+106.77+14.0699d,+106.77+14.0699d,+1920.49+14.1295d,+106.77+14.0699d,+1920.49+14.1295d,+1920.49+14.1295d,+233.565+14.0699d,+2536.38+17.559d,+233.565+14.0699d,+233.565+14.0699d,+233.565+14.0699d,+233.565+14.0699d,+233.565+14.0699d,+228.483+14.0699d,+228.483+14.0699d,+2503.89+17.4098d,+228.483+14.0699d,+2503.89+17.4098d,+228.483+14.0699d,+2503.89+17.4098d,+246.319+14.0699d,+2619.67+17.926d,+246.319+14.0699d,+2619.67+17.926d,+2619.67+17.926d,+246.319+14.0699d,+246.319+14.0699d,+2508.13+17.4295d,+229.15+14.0699d,+229.15+14.0699d,+229.15+14.0699d,+2508.13+17.4295d,+229.15+14.0699d,+229.15+14.0699d,+2500.49+17.394d,+227.947+14.0699d,+227.947+14.0699d,+227.947+14.0699d,+227.947+14.0699d,+2500.49+17.394d,+227.947+14.0699d
2013-07-01 06:36:00 UTC,+235+14.0699d,+229.175+14.0699d,+2508.29+17.4302d,+229.175+14.0699d,+229.175+14.0699d,+229.175+14.0699d,+2508.29+17.4302d,+229.175+14.0699d,+246.174+14.0699d,+246.174+14.0699d,+246.174+14.0699d,+2618.71+17.9219d,+246.174+14.0699d,+246.174+14.0699d,+2579.54+17.7519d,+240.221+14.0699d,+240.221+14.0699d,+2556.99+17.6518d,+236.755+14.0699d,+236.755+14.0699d,+2556.99+17.6518d,+2556.99+17.6518d,+236.755+14.0699d,+236.755+14.0699d,+2613.71+17.9005d,+245.419+14.0699d,+245.419+14.0699d,+2613.71+17.9005d,+245.419+14.0699d,+2613.71+17.9005d,+245.419+14.0699d,+243.28+14.0699d,+243.28+14.0699d,+243.28+14.0699d,+2599.61+17.8396d,+243.28+14.0699d,+2599.61+17.8396d,+243.28+14.0699d,+2601.77+17.8489d,+243.608+14.0699d,+243.608+14.0699d,+243.608+14.0699d,+2601.77+17.8489d,+243.608+14.0699d,+243.608+14.0699d,+106.607+14.0699d,+106.607+14.0699d,+106.607+14.0699d,+106.607+14.0699d,+106.607+14.0699d,+106.607+14.0699d,+1920.14+14.1279d,+106.306+14.0699d,+106.306+14.0699d,+1919.5+14.1248d,+1919.5+14.1248d,+1919.5+14.1248d,+1919.5+14.1248d,+106.306+14.0699d,+106.772+14.0699d,+106.772+14.0699d,+106.772+14.0699d,+1920.5+14.1296d,+106.772+14.0699d,+1920.5+14.1296d,+1920.5+14.1296d,+233.547+14.0699d,+2536.27+17.5585d,+233.547+14.0699d,+233.547+14.0699d,+233.547+14.0699d,+233.547+14.0699d,+233.547+14.0699d,+228.507+14.0699d,+228.507+14.0699d,+2504.05+17.4105d,+228.507+14.0699d,+2504.05+17.4105d,+228.507+14.0699d,+2504.05+17.4105d,+246.385+14.0699d,+246.385+14.0699d,+246.385+14.0699d,+2620.11+17.9279d,+2620.11+17.9279d,+246.385+14.0699d,+246.385+14.0699d,+2508.29+17.4302d,+229.175+14.0699d,+229.175+14.0699d,+229.175+14.0699d,+2508.29+17.4302d,+229.175+14.0699d,+229.175+14.0699d,+2500.85+17.3957d,+228.004+14.0699d,+228.004+14.0699d,+228.004+14.0699d,+228.004+14.0699d,+228.004+14.0699d,+228.004+14.0699d
2013-07-01 06:37:00 UTC,+235.014+14.0699d,+229.153+14.0699d,+2504.8+17.4341d,+229.153+14.0699d,+229.153+14.0699d,+229.153+14.0699d,+2504.8+17.4341d,+229.153+14.0699d,+246.111+14.0699d,+2614.81+17.9252d,+246.111+14.0699d,+2614.81+17.9252d,+246.111+14.0699d,+246.111+14.0699d,+2576.17+17.7571d,+240.231+14.0699d,+240.231+14.0699d,+2553.49+17.6562d,+236.741+14.0699d,+236.741+14.0699d,+2553.49+17.6562d,+2553.49+17.6562d,+236.741+14.0699d,+236.741+14.0699d,+2610.05+17.9047d,+245.39+14.0699d,+245.39+14.0699d,+2610.05+17.9047d,+245.39+14.0699d,+2610.05+17.9047d,+245.39+14.0699d,+243.257+14.0699d,+243.257+14.0699d,+243.257+14.0699d,+2596+17.8439d,+243.257+14.0699d,+2596+17.8439d,+243.257+14.0699d,+2598.16+17.8533d,+243.585+14.0699d,+243.585+14.0699d,+243.585+14.0699d,+2598.16+17.8533d,+243.585+14.0699d,+243.585+14.0699d,+106.608+14.0699d,+106.608+14.0699d,+106.608+14.0699d,+106.608+14.0699d,+106.608+14.0699d,+106.608+14.0699d,+1917.4+14.128d,+106.306+14.0699d,+106.306+14.0699d,+1916.76+14.1249d,+1916.76+14.1249d,+1916.76+14.1249d,+1916.76+14.1249d,+106.306+14.0699d,+106.771+14.0699d,+106.771+14.0699d,+106.771+14.0699d,+1917.75+14.1296d,+106.771+14.0699d,+1917.75+14.1296d,+1917.75+14.1296d,+233.561+14.0699d,+2532.98+17.5636d,+233.561+14.0699d,+233.561+14.0699d,+233.561+14.0699d,+233.561+14.0699d,+233.561+14.0699d,+228.485+14.0699d,+228.485+14.0699d,+2500.56+17.4144d,+228.485+14.0699d,+2500.56+17.4144d,+228.485+14.0699d,+2500.56+17.4144d,+246.34+14.0699d,+246.34+14.0699d,+246.34+14.0699d,+2616.33+17.9317d,+2616.33+17.9317d,+246.34+14.0699d,+246.34+14.0699d,+2504.8+17.4341d,+229.153+14.0699d,+229.153+14.0699d,+229.153+14.0699d,+2504.8+17.4341d,+229.153+14.0699d,+229.153+14.0699d,+2497.17+17.3986d,+227.95+14.0699d,+2497.17+17.3986d,+227.95+14.0699d,+227.95+14.0699d,+227.95+14.0699d,+227.95+14.0699d
